     12.49,    -74.28,    -74.28
     12.51,    -78.96,    -78.96
     12.53,    -83.23,    -83.23
     12.55,    -87.05,    -87.05
     12.57,    -90.42,    -90.42
     12.59,    -93.31,    -93.31
     12.61,    -95.70,    -95.70
     12.63,    -97.57,    -97.57
     12.65,    -98.92,    -98.92
     12.67,    -99.73,    -99.73
     12.69,   -100.00,   -100.00
     12.71,    -99.72,    -99.72
     12.73,    -98.89,    -98.89
     12.75,    -97.51,    -97.51
     12.77,    -95.59,    -95.59
     12.79,    -93.14,    -93.14
     12.81,    -90.16,    -90.16
     12.83,    -86.67,    -86.67
     12.85,    -82.69,    -82.69
     12.87,    -78.23,    -78.23
     12.89,    -73.33,    -73.33
     12.91,    -68.00,    -68.00
     12.93,    -62.28,    -62.28
     12.95,    -56.19,    -56.19
     12.97,    -49.77,    -49.77
     12.99,    -43.05,    -43.05
     13.01,    -36.08,    -36.08
     13.03,    -28.88,    -28.88
     13.05,    -21.50,    -21.50
     13.07,    -13.99,    -13.99
     13.09,     -6.38,     -6.38
     13.11,      1.27,      1.27
     13.13,      8.94,      8.94
     13.15,     16.56,     16.56
     13.17,     24.09,     24.09
     13.19,     31.50,     31.50
     13.21,     38.73,     38.73
     13.23,     45.74,     45.74
     13.25,     52.48,     52.48
     13.27,     58.92,     58.92
     13.29,     65.02,     65.02
     13.31,     70.73,     70.73
     13.33,     76.03,     76.03
     13.35,     80.86,     80.86
     13.37,     85.21,     85.21
     13.39,     89.05,     89.05
     13.41,     92.34,     92.34
     13.43,     95.07,     95.07
     13.45,     97.21,     97.21
     13.47,     98.76,     98.76
     13.49,     99.69,     99.69
     13.51,    100.00,    100.00
     13.53,     99.68,     99.68
     13.55,     98.74,     98.74
     13.57,     97.17,     97.17
     13.59,     94.99,     94.99
     13.61,     92.19,     92.19
     13.63,     88.81,     88.81
     13.65,     84.85,     84.85
     13.67,     80.35,     80.35
     13.69,     75.32,     75.32
     13.71,     69.79,     69.79
     13.73,     63.81,     63.81
     13.75,     57.40,     57.40
     13.77,     50.61,     50.61
     13.79,     43.48,     43.48
     13.81,     36.06,     36.06
     13.83,     28.38,     28.38
     13.85,     20.51,     20.51
     13.87,     12.49,     12.49
     13.89,      4.37,      4.37
     13.91,     -3.79,     -3.79
     13.93,    -11.93,    -11.93
     13.95,    -20.01,    -20.01
     13.97,    -27.96,    -27.96
     13.99,    -35.74,    -35.74
     14.01,    -43.29,    -43.29
     14.03,    -50.56,    -50.56
     14.05,    -57.50,    -57.50
     14.07,    -64.05,    -64.05
     14.09,    -70.18,    -70.18
     14.11,    -75.83,    -75.83
     14.13,    -80.97,    -80.97
     14.15,    -85.56,    -85.56
     14.17,    -89.57,    -89.57
     14.19,    -92.96,    -92.96
     14.21,    -95.71,    -95.71
     14.23,    -97.79,    -97.79
     14.25,    -99.20,    -99.20
     14.27,    -99.91,    -99.91
     14.29,    -99.92,    -99.92
     14.31,    -99.22,    -99.22
     14.33,    -97.81,    -97.81
     14.35,    -95.72,    -95.72
     14.37,    -92.93,    -92.93
     14.39,    -89.48,    -89.48
     14.41,    -85.38,    -85.38
     14.43,    -80.66,    -80.66
     14.45,    -75.35,    -75.35
     14.47,    -69.49,    -69.49
     14.49,    -63.12,    -63.12
     14.51,    -56.28,    -56.28
     14.53,    -49.02,    -49.02
     14.55,    -41.39,    -41.39
     14.57,    -33.45,    -33.45
     14.59,    -25.24,    -25.24
     14.61,    -16.84,    -16.84
     14.63,     -8.31,     -8.31
     14.65,      0.31,      0.31
     14.67,      8.93,      8.93
     14.69,     17.50,     17.50
     14.71,     25.94,     25.94
     14.73,     34.21,     34.21
     14.75,     42.23,     42.23
     14.77,     49.94,     49.94
     14.79,     57.29,     57.29
     14.81,     64.21,     64.21
     14.83,     70.65,     70.65
     14.85,     76.56,     76.56
     14.87,     81.90,     81.90
     14.89,     86.61,     86.61
     14.91,     90.66,     90.66
     14.93,     94.02,     94.02
     14.95,     96.65,     96.65
     14.97,     98.53,     98.53
     14.99,     99.66,     99.66
     15.01,    100.00,    100.00
     15.03,     99.56,     99.56
     15.05,     98.34,     98.34
     15.07,     96.34,     96.34
     15.09,     93.57,     93.57
     15.11,     90.07,     90.07
     15.13,     85.84,     85.84
     15.15,     80.92,     80.92
     15.17,     75.34,     75.34
     15.19,     69.16,     69.16
     15.21,     62.41,     62.41
     15.23,     55.15,     55.15
     15.25,     47.44,     47.44
     15.27,     39.32,     39.32
     15.29,     30.88,     30.88
     15.31,     22.18,     22.18
     15.33,     13.28,     13.28
     15.35,      4.26,      4.26
     15.37,     -4.81,     -4.81
     15.39,    -13.85,    -13.85
     15.41,    -22.78,    -22.78
     15.43,    -31.55,    -31.55
     15.45,    -40.06,    -40.06
     15.47,    -48.25,    -48.25
     15.49,    -56.04,    -56.04
     15.51,    -63.38,    -63.38
     15.53,    -70.20,    -70.20
     15.55,    -76.43,    -76.43
     15.57,    -82.03,    -82.03
     15.59,    -86.94,    -86.94
     15.61,    -91.12,    -91.12
     15.63,    -94.53,    -94.53
     15.65,    -97.14,    -97.14
     15.67,    -98.92,    -98.92
     15.69,    -99.85,    -99.85
     15.71,    -99.93,    -99.93
     15.73,    -99.14,    -99.14
     15.75,    -97.50,    -97.50
     15.77,    -95.00,    -95.00
     15.79,    -91.68,    -91.68
     15.81,    -87.56,    -87.56
     15.83,    -82.66,    -82.66
     15.85,    -77.03,    -77.03
     15.87,    -70.72,    -70.72
     15.89,    -63.78,    -63.78
     15.91,    -56.26,    -56.26
     15.93,    -48.23,    -48.23
     15.95,    -39.77,    -39.77
     15.97,    -30.94,    -30.94
     15.99,    -21.82,    -21.82
     16.02,    -12.50,    -12.50
     16.04,     -3.05,     -3.05
     16.06,      6.44,      6.44
     16.08,     15.88,     15.88
     16.10,     25.19,     25.19
     16.12,     34.29,     34.29
     16.14,     43.08,     43.08
     16.16,     51.50,     51.50
     16.18,     59.45,     59.45
     16.20,     66.87,     66.87
     16.22,     73.69,     73.69
     16.24,     79.83,     79.83
     16.26,     85.25,     85.25
     16.28,     89.88,     89.88
     16.30,     93.68,     93.68
     16.32,     96.62,     96.62
     16.34,     98.66,     98.66
     16.36,     99.77,     99.77
     16.38,     99.96,     99.96
     16.40,     99.20,     99.20
     16.42,     97.51,     97.51
     16.44,     94.89,     94.89
     16.46,     91.37,     91.37
     16.48,     86.97,     86.97
     16.50,     81.75,     81.75
     16.52,     75.73,     75.73
     16.54,     68.98,     68.98
     16.56,     61.57,     61.57
     16.58,     53.55,     53.55
     16.60,     45.00,     45.00
     16.62,     36.00,     36.00
     16.64,     26.65,     26.65
     16.66,     17.03,     17.03
     16.68,      7.22,      7.22
     16.70,     -2.66,     -2.66
     16.72,    -12.54,    -12.54
     16.74,    -22.30,    -22.30
     16.76,    -31.85,    -31.85
     16.78,    -41.10,    -41.10
     16.80,    -49.96,    -49.96
     16.82,    -58.33,    -58.33
     16.84,    -66.13,    -66.13
     16.86,    -73.29,    -73.29
     16.88,    -79.72,    -79.72
     16.90,    -85.35,    -85.35
     16.92,    -90.14,    -90.14
     16.94,    -94.03,    -94.03
     16.96,    -96.97,    -96.97
     16.98,    -98.93,    -98.93
     17.00,    -99.90,    -99.90
     17.02,    -99.85,    -99.85
     17.04,    -98.78,    -98.78
     17.06,    -96.69,    -96.69
     17.08,    -93.62,    -93.62
     17.10,    -89.58,    -89.58
     17.12,    -84.61,    -84.61
     17.14,    -78.77,    -78.77
     17.16,    -72.10,    -72.10
     17.18,    -64.68,    -64.68
     17.20,    -56.57,    -56.57
     17.22,    -47.87,    -47.87
     17.24,    -38.65,    -38.65
     17.26,    -29.02,    -29.02
     17.28,    -19.07,    -19.07
     17.30,     -8.91,     -8.91
     17.32,      1.36,      1.36
     17.34,     11.62,     11.62
     17.36,     21.78,     21.78
     17.38,     31.71,     31.71
     17.40,     41.32,     41.32
     17.42,     50.50,     50.50
     17.44,     59.15,     59.15
     17.46,     67.18,     67.18
     17.48,     74.49,     74.49
     17.50,     81.01,     81.01
     17.52,     86.66,     86.66
     17.54,     91.38,     91.38
     17.56,     95.11,     95.11
     17.58,     97.81,     97.81
     17.60,     99.45,     99.45
     17.62,    100.00,    100.00
     17.64,     99.46,     99.46
     17.66,     97.82,     97.82
